"Sequence","Title","Scope","State","Test","TestTitle","Dependency","LastUpdated"
52060,,,"Deprecated",712442,"C712442 Add and Move up and Move down alerts in managed adapter WS on activation (TC01-01)",,"2017-01-03T10:53:33.000Z"
52060,,,"Deprecated",712443,"C712443 Add and Move up and Move down alerts in managed adapter WS on activation (TC01-02)",712442,"2017-01-03T10:53:33.000Z"
52060,,,"Deprecated",712444,"C712444 Add and Move up and move down Alers in Managed adapter WS on overdue (TC02-01)",712443,"2017-01-03T10:53:33.000Z"
52060,,,"Deprecated",712445,"C712445 Add and Move up and move down Alers in Managed adapter WS on overdue (TC02-02)",712444,"2017-01-03T10:53:33.000Z"
52060,,,"Deprecated",712446,"C712446 Add and Move up and move down Alers in Managed adapter WS on overdue (TC02-03)",712445,"2017-01-03T10:53:33.000Z"
52060,,,"Deprecated",712447,"C712447 Add and move up and move down alerts in Embedded subprocess WS on activation (TC03-01)",712446,"2017-01-03T10:53:33.000Z"
52060,,,"Deprecated",712448,"C712448 Add and move up and move down alerts in Embedded subprocess WS on activation (TC03-02)",712447,"2017-01-03T10:53:33.000Z"
52060,,,"Deprecated",712449,"C712449 Modify and Remove aletrs from Embedded SubProcess WS on activation (TC04-01)",712448,"2017-01-03T10:53:33.000Z"
52060,,,"Deprecated",712450,"C712450 Modify and Remove aletrs from Embedded SubProcess WS on activation (TC04-02)",712449,"2017-01-03T10:53:33.000Z"
52060,,,"Deprecated",712451,"C712451 Add and Move up and Move down Alerts in Embeded SubProcess WS when completed (TC05-01)",712450,"2017-01-03T10:53:33.000Z"
52060,,,"Deprecated",712452,"C712452 Add and Move up and Move down Alerts in Embeded SubProcess WS when completed (TC05-02)",712451,"2017-01-03T10:53:33.000Z"
52060,,,"Deprecated",712453,"C712453 Modify and Remove alerts from Embedded SubProcess WS when completed (TC06-01)",712452,"2017-01-03T10:53:33.000Z"
52060,,,"Deprecated",712454,"C712454 Modify and Remove alerts from Embedded SubProcess WS when completed (TC06-02)",712453,"2017-01-03T10:53:33.000Z"
52060,,,"Deprecated",712455,"C712455 Add and Move up and Move down Alerts in External SubProcess on overdue (TC07-01)",712454,"2017-01-03T10:53:33.000Z"
52060,,,"Deprecated",712456,"C712456 Add and Move up and Move down Alerts in External SubProcess on overdue (TC07-02)",712455,"2017-01-03T10:53:33.000Z"
52060,,,"Deprecated",712457,"C712457 Add and Move up and Move down Alerts in External SubProcess on overdue (TC07-03)",712456,"2017-01-03T10:53:33.000Z"
52060,,,"Deprecated",712458,"C712458 Add and Move up and Move down Alerts in External SubProcess on overdue (TC07-04)",712457,"2017-01-03T10:53:33.000Z"
52061,,,"Deprecated",712275,"C712275 Create rule to send mail if path is not completed in time for specific process template for WS (Part 1) (TC01-01)",,"2016-09-30T04:47:52.000Z"
52061,,,"Deprecated",712276,"C712276 Create rule to send mail if path is not completed in time for specific process template for WS (Part 1) (TC01-02)",712275,"2016-09-30T04:47:52.000Z"
52061,,,"Deprecated",712277,"C712277 Create rule to send mail if path is not completed in time for specific process template for WS (Part 2) (TC02-01)",712391,"2016-09-30T04:47:52.000Z"
52061,,,"Deprecated",712278,"C712278 Create rule to send mail if path is not completed in time for specific process template for WS (Part 2) (TC02-02)",712277,"2016-09-30T04:47:52.000Z"
52061,,,"Deprecated",712279,"C712279 Create rule to send mail if path is completed in time for specific process template for process (Part 1) (TC03-01)",712278,"2016-09-30T04:47:52.000Z"
52061,,,"Deprecated",712280,"C712280 Create rule to send mail if path is completed in time for specific process template for process (Part 1) (TC03-02)",712279,"2016-09-30T04:47:52.000Z"
52061,,,"Deprecated",712281,"C712281 Create rule to send mail if path is completed in time for specific process template for process (Part 2) (TC04-01)",712280,"2016-09-30T04:47:52.000Z"
52061,,,"Deprecated",712282,"C712282 Create rule to send mail if path is completed in time for specific process template for process (Part 2) (TC04-02)",712281,"2016-09-30T04:47:52.000Z"
52061,,,"Deprecated",712283,"C712283 Create rule to execute alert if path is not completed in time for all process template for WS (TC05-01)",712282,"2016-09-30T04:47:52.000Z"
52061,,,"Deprecated",712284,"C712284 Create rule to execute alert if path is not completed in time for all process template for WS (TC05-02)",712283,"2016-09-30T04:47:52.000Z"
52061,,,"Deprecated",712285,"C712285 Create rule to change Pi status and WS status if path is not completed in time for specific PT for process (TC06-01)",712284,"2016-09-30T04:47:52.000Z"
52061,,,"Deprecated",712286,"C712286 Create rule to change Pi status and WS status if path is not completed in time for specific PT for process (TC06-02)",712285,"2016-09-30T04:47:52.000Z"
52061,,,"Deprecated",712288,"C712288 Create rule to change the rule of PI and of WS if path is not completed in time for all PT for WS (TC07-01)",712286,"2016-09-30T04:47:52.000Z"
52061,,,"Deprecated",712289,"C712289 Create rule to change the rule of PI and of WS if path is not completed in time for all PT for WS (TC07-02)",712288,"2016-09-30T04:47:52.000Z"
52061,,,"Deprecated",712290,"C712290 Create rule to change the rule of PI and of WS if path is not completed in time for all PT for WS (TC07-03)",712289,"2016-09-30T04:47:52.000Z"
52061,,,"Deprecated",712391,"C712391 Create rule to send mail if path is not completed in time for specific process template for WS (Part 1) (TC01-03)",712276,"2016-09-30T04:47:52.000Z"
52062,,,"Deprecated",712572,"C712572 Pre-Condition (TC00)",,"2017-01-03T10:53:37.000Z"
52062,,,"Deprecated",712573,"C712573 Create rule to install PT if path is not completed in time for specific PT for process (TC01-01)",712572,"2017-01-03T10:53:37.000Z"
52062,,,"Deprecated",712574,"C712574 Create rule to create PI if path is not completed for all PT for WS and use Report Measures ""by attribute"" (TC02-01)",712678,"2017-01-03T10:53:37.000Z"
52062,,,"Deprecated",712575,"C712575 Create rule to generate event action if path is not completed in time for specific PT for process (TC03-01)",712680,"2017-01-03T10:53:37.000Z"
52062,,,"Deprecated",712576,"C712576 Create rule to Schedule event if path is not completed in time for all PT for WS (TC04-01)",712682,"2017-01-03T10:53:37.000Z"
52062,,,"Deprecated",712577,"C712577 Create rule to complete PI if path is not completed in time for specific PT for process (TC05-01)",712683,"2017-01-03T10:53:37.000Z"
52062,,,"Deprecated",712578,"C712578 Create rule to add time counter if path is completed in time for specific process template for process (TC06-01)",712684,"2017-01-03T10:53:37.000Z"
52062,,,"Deprecated",712678,"C712678 Create rule to install PT if path is not completed in time for specific PT for process (TC01-02)",712573,"2017-01-03T10:53:37.000Z"
52062,,,"Deprecated",712679,"C712679 Create rule to create PI if path is not completed for all PT for WS and use Report Measures ""by attribute"" (TC02-02)",712574,"2017-01-03T10:53:37.000Z"
52062,,,"Deprecated",712680,"C712680 Create rule to create PI if path is not completed for all PT for WS and use Report Measures ""by attribute"" (TC02-03)",712679,"2017-01-03T10:53:37.000Z"
52062,,,"Deprecated",712681,"C712681 Create rule to generate event action if path is not completed in time for specific PT for process (TC03-02)",712575,"2017-01-03T10:53:37.000Z"
52062,,,"Deprecated",712682,"C712682 Create rule to generate event action if path is not completed in time for specific PT for process (TC03-03)",712681,"2017-01-03T10:53:37.000Z"
52062,,,"Deprecated",712683,"C712683 Create rule to Schedule event if path is not completed in time for all PT for WS (TC04-02)",712576,"2017-01-03T10:53:37.000Z"
52062,,,"Deprecated",712684,"C712684 Create rule to complete PI if path is not completed in time for specific PT for process (TC05-02)",712577,"2017-01-03T10:53:37.000Z"
52062,,,"Deprecated",712685,"C712685 Create rule to add time counter if path is completed in time for specific process template for process (TC06-02)",712578,"2017-01-03T10:53:37.000Z"
52063,,,"Deprecated",712688,"C712688 Pre-Condition (TC00)",,"2017-01-03T10:53:40.000Z"
52063,,,"Deprecated",712689,"C712689 Schedule rule indefinitely and create rule to send email on completion of decision workstep for specific process template (TC01-01)",712688,"2017-01-03T10:53:40.000Z"
52063,,,"Deprecated",712690,"C712690 Schedule rule indefinitely and create rule to send email on completion of decision workstep for specific process template (TC01-02)",712689,"2017-01-03T10:53:40.000Z"
52063,,,"Deprecated",712691,"C712691 Schedule rule for specific period and create rule to execute alert on completion of decision workstep for all process template (TC02-01)",712690,"2017-01-03T10:53:40.000Z"
52063,,,"Deprecated",712692,"C712692 Schedule rule for specific period and create rule to execute alert on completion of decision workstep for all process template (TC02-02)",712691,"2017-01-03T10:53:40.000Z"
52063,,,"Deprecated",712693,"C712693 Schedule rule indefinitely and create rule to modify process DS's on completion of decision workstep for specific process template (TC03-01)",712692,"2017-01-03T10:53:40.000Z"
52063,,,"Deprecated",712694,"C712694 Schedule rule indefinitely and create rule to modify process DS's on completion of decision workstep for specific process template (TC03-02)",712693,"2017-01-03T10:53:40.000Z"
52063,,,"Deprecated",712695,"C712695 Schedule rule indefinitely and create rule to modify process DS's on completion of decision workstep for specific process template (TC03-03)",712694,"2017-01-03T10:53:40.000Z"
52063,,,"Deprecated",712696,"C712696 Schedule rule for specific period and create rule to install PT on completion of decision workstep for specific process template (TC04-01)",712695,"2017-01-03T10:53:40.000Z"
52063,,,"Deprecated",712697,"C712697 Schedule rule for specific period and create rule to install PT on completion of decision workstep for specific process template (TC04-02)",712696,"2017-01-03T10:53:40.000Z"
52063,,,"Deprecated",712698,"C712698 Schedule rule indefinitely and create PI on completion of decision workstep for all process template and using distribution as 'By time periods' (TC05-01)",712697,"2017-01-03T10:53:40.000Z"
52063,,,"Deprecated",712699,"C712699 Schedule rule indefinitely and create PI on completion of decision workstep for all process template and using distribution as 'By time periods' (TC05-02)",712698,"2017-01-03T10:53:40.000Z"
52065,,,"Developed",712561,"C712561 Precondition (TC00)",,"2017-04-13T18:12:34.000Z"
52065,,,"Developed",712562,"C712562 Refresh process from studio after removing compensation flow, time-out flow and normal connector and Refresg process from studio after re-ordering worksteps using deployment wizard (TC01-01)",712561,"2017-04-12T07:48:23.000Z"
52065,,,"Developed",712563,"C712563 Refresh process from studio after removing compensation flow, time-out flow and normal connector and Refresg process from studio after re-ordering worksteps using deployment wizard (TC01-02)",712562,"2017-04-12T07:48:23.000Z"
52065,,,"Developed",712564,"C712564 Refresh process from studio after removing compensation flow, time-out flow and normal connector and Refresg process from studio after re-ordering worksteps using deployment wizard (TC01-03)",712563,"2017-04-12T07:48:24.000Z"
52065,,,"Developed",712565,"C712565 Refresh process from studio after removing phases and swimlanes using server's view (TC02-01)",712564,"2018-01-14T14:09:07.000Z"
52065,,,"Developed",712566,"C712566 Refresh process from studio after removing phases and swimlanes using server's view (TC02-02)",712565,"2017-04-12T07:48:25.000Z"
52065,,,"Developed",712567,"C712567 Refresh process from studio after removing phases and swimlanes using server's view (TC02-03)",712566,"2017-09-28T13:06:50.000Z"
52065,,,"Developed",712568,"C712568 Refresh process from studio after removing phases and swimlanes using server's view (TC02-04)",712567,"2017-04-12T07:48:26.000Z"
52067,,,"Deprecated",1011210,"Preconditions for Aurea Savvion 2015 (TC00-01)",,"2017-01-03T10:53:44.000Z"
52067,,,"Deprecated",1011211,"Preconditions for Aurea Savvion 2015 (TC00-02)",1011210,"2017-01-03T10:53:44.000Z"
52067,,,"Deprecated",1011212,"Display general properties of Start WS in pdf format in BL appl (TC01-01)",1011211,"2017-01-03T10:53:44.000Z"
52067,,,"Deprecated",1011213,"Display general properties of Start WS in pdf format in BL appl (TC01-02)",1011212,"2017-01-03T10:53:44.000Z"
52067,,,"Deprecated",1011214,"Display general properties of Start WS in pdf format in BL appl (TC01-03)",1011213,"2017-01-03T10:53:44.000Z"
52067,,,"Deprecated",1011215,"Diplay general properties of Start WS in excel format in BS appl (TC02-01)",1011214,"2017-01-03T10:53:44.000Z"
52067,,,"Deprecated",1011216,"Diplay general properties of Start WS in excel format in BS appl (TC02-02)",1011215,"2017-01-03T10:53:44.000Z"
52067,,,"Deprecated",1011217,"Display general properties of Start WS in published model information for BL appl (TC03-01)",1011216,"2017-01-03T10:53:44.000Z"
52067,,,"Deprecated",1011218,"Display general properties of Start WS in published model information for BL appl (TC03-02)",1011217,"2017-01-03T10:53:44.000Z"
52068,,,"Deprecated",1012367,"Preconditions (TC00-01)",,"2017-01-03T10:53:47.000Z"
52068,,,"Deprecated",1012368,"Preconditions (TC00-02)",1012367,"2017-01-03T10:53:47.000Z"
52068,,,"Deprecated",1012369,"Preconditions (TC00-03)",1012368,"2017-01-03T10:53:47.000Z"
52068,,,"Deprecated",1012370,"Preconditions (TC00-04)",1012369,"2017-01-03T10:53:47.000Z"
52068,,,"Deprecated",1012371,"Display alert details of Start WS in pdf format for BL appl (TC01-01)",1012370,"2017-01-03T10:53:47.000Z"
52068,,,"Deprecated",1012372,"Display alert details of Start WS in pdf format for BL appl (TC01-02)",1012371,"2017-01-03T10:53:47.000Z"
52068,,,"Deprecated",1012373,"Display alert details of Start WS in pdf format for BL appl (TC01-03)",1012372,"2017-01-03T10:53:47.000Z"
52068,,,"Deprecated",1012374,"Display alert details of Start WS in excel format for BL appl (TC02-01)",1012373,"2017-01-03T10:53:47.000Z"
52068,,,"Deprecated",1012375,"Display alert details of Start WS in excel format for BL appl (TC02-02)",1012374,"2017-01-03T10:53:47.000Z"
52068,,,"Deprecated",1012376,"Display alert details of Start WS in excel format for BL appl (TC02-03)",1012375,"2017-01-03T10:53:47.000Z"
52068,,,"Deprecated",1012377,"Display alert details of Start WS in published model information for BL appl (TC03-01)",1012376,"2017-01-03T10:53:47.000Z"
52068,,,"Deprecated",1012378,"Display alert details of Start WS in published model information for BL appl (TC03-02)",1012377,"2017-01-03T10:53:47.000Z"
